fic_id,chapter_id,para_id,text
13602867,3,1,"OH GOD YOUR HURTING ME ! 
"
13602867,3,2,"Sucking noises were echoing the room . 
"
13602867,3,3,"STOP ! PLEASE STOP ! 
"
13602867,3,4,"The man beneath the stranger wasn t noticing the screams . 
"
13602867,3,5,"GET AWAY! 
"
13602867,3,6,"A man with spiky red hair had immediately stopped his attempts on pleasuring his partner , only just realizing the situation . 
"
13602867,3,7,"Shit ! I m so sorry man . I. . I didn t realize ! Are you ok 
"
13602867,3,8,"Christ your teeth ! the stranger had started to buckle his pants . 
"
13602867,3,9,"Wait , what are you doing ? 
"
13602867,3,10,"I can t do this ! It s too bloody painful . 
"
13602867,3,11,"Wait! I haven t done it for so long ! I need you ! 
"
13602867,3,12,"You need a bloody sadist ! If you can t control how you use your teeth than I ain t staying to see when you lose control of your gift . 
"
13602867,3,13,"I m really sorry . I hope I didn t - . The stranger had walked out of the huge tent , leaving the red head with an erection . 
"
13602867,3,14,"He sighed and forced his hand to give him his needed release . By the end of it , the red-haired man found himself unsatisfied once again . 
"
13602867,3,15,"------------------------------------------------------------------------------------------------------------------------- 
"
13602867,3,16,"Where the fuck is he ? 
"
13602867,3,17,"Well , I saw him take a pretty guy with him to his tent . You and I both now what that means ? 
"
13602867,3,18,"Katsuki ($_katsuki) was ready to shoot lasers out of his ($_katsuki) eyes towards the pink demon like girl . 
"
13602867,3,19,"I FUCKING DIDN T NEED TO KNOW THAT MUCH ! JUST SAY HE ($_katsuki) S BUSY IN HIS ($_katsuki) TENT NEXT TIME ! 
"
13602867,3,20,"What? You permitted same sex activities in the_tribe ($_the) . I wouldn t think the_great_King ($_the) would be so flustered to hear that it would actually be going on with his ($_the) subjects . 
"
13602867,3,21,"I allowed it so no good fighters gets killed because of something so stupid . People shouldn t have to die based on who they want to mate with , Katsuki ($_katsuki) starts pulling at the girl s hair , but that doesn t mean I want to know when they are doing it Black Eyes . 
"
13602867,3,22,"The girl yelped until Katsuki ($_katsuki) let girl . Out of anger she responded the darkest secret she knew she shouldn t have said . 
"
13602867,3,23,"Mate ?! Your thinking more Dragon_than_Human ($_than) , and you re especially thinking about it ($_than) towards a green haired man . 
"
13602867,3,24,"The fuck you said Pinky ?! 
"
13602867,3,25,"You think I didn t notice why you check every Green Haired guy before we make them into slaves or feed them to the dragons ? This isn t because of a green fetish harem , you re looking for a specific greeny ! And you re not doing it to reunite yourselves just as friends . Your planning to do a dragon bond the moment you get your hands on him . 
"
13602867,3,26,"And what makes you such a fucking expert ? 
"
13602867,3,27,"Three clues ! One , you never ask anyone to be with you at night . So , without a doubt , our_great_King ($_king) s a virgin , saving himself ($_king) for a certain someone . Two , the only people you ever have interest in is green haired dudes who you need to check before we do anything to them , which you have denied every-one we bring , which support my belief that there is a certain someone you re saving youself for . And three , you ve ordered the great Warlord Tokoyami to learn every Dragon Ritual that involves a second participant . 
"
13602867,3,28,"Katsuki ($_katsuki) stared at her ($_katsuki) , a look that said murder was spread all over his ($_katsuki) face , the girl knew this was now her ($_katsuki) end . 
"
13602867,3,29,"Well , at least I was right 
"
13602867,3,30,"Your wrong . I am not looking for a Green Haired man to mate him ($_katsuki) . That one is dead , I am looking for the Green Haired man who is the reason for killing his ($_katsuki) own wife and son . 
"
13602867,3,31,"The pink girl started to feel heat and death surround her . 
"
13602867,3,32,"The Man who left his family alone to die , who decided to be a Knight and protecting others than doing a_Husband ($_a) s job of protecting his ($_a) family was the right choice . A Man whose only detail I have of him ($_a) , is that he ($_a) had Green Hair just like the rest of his ($_a) dead family , which I had to dig out from my old hag , is still walking around while he ($_a) let my Mate die . 
"
13602867,3,33,"Yep , this is how Pink girl was going to die , she felt it and knew that if it wasn t from a battle , it would be from her big mouth . 
"
13602867,3,34,"And what I had Emo-Bird do was to help me posses the Dragon s ability to temporarily see a person s past in every ritual I do with them . So , than I know for sure that the Man that fucked up my life with my Bride will not slip from my fucking hand just as he slipped out of my Bride s life and let him die ! 
"
13602867,3,35,"Katsuki ($_katsuki) than shot an explosion towards the direction of what would have been the red spiky haired man s tent . 
"
13602867,3,36,"I didn t think Ejirou ($_ejirou) deserved that . The pink girl figured those would be noble words to die on . 
"
13602867,3,37,"He shouldn t have decided to do his own business the same time we do our meetings . Katsuki ($_katsuki) than stormed out of the leaders circle within the forest . Leaving the pink girl on her ($_katsuki) own . 
"
13602867,3,38,"MINA ($_mina) ! Ejirou ($_ejirou) s voice screeched out . Oh god I am so sorry I m late ! Katsuki ($_katsuki) didn t burn anything because of me yet ? 
"
13602867,3,39,"Well , it may not have been because of you . Mina ($_mina) wasn t sure how she ($_mina) would explain the direction of the shot . 
"
13602867,3,40,"Oh god , where did he shoot this time ? Crap . Better pull it off quick like an arrow . 
"
13602867,3,41,"He shot towards your tent . Within that second , Ejirou ($_ejirou) ran right back from the direction he came from . Mina ($_mina) ran straight after him . 
"
13602867,3,42,"Was this seriously because I came a little late . I mean that s kinda crossing the line here . Ejirou ($_ejirou) asked while he ($_ejirou) ran . 
"
13602867,3,43,"It may have been my fault he ($_ejirou) shot it at your tent . 
"
13602867,3,44,"The Fuck ! What did you say ? 
"
13602867,3,45,"Mina ($_mina) s face was started to go red , and it wasn t because of running to start with , I did mention that you were having fun with a cutie . 
"
13602867,3,46,"Oh , well thanks for having my bloody back traitor . 
"
13602867,3,47,"That s not the bit way he ($_ejirou) tried to burn your tent . The both continued towards his ($_ejirou) tent , not far long until they get to see the damage . 
"
13602867,3,48,"Than what s the bloody bit ! 
"
13602867,3,49,"It was because I tried to talk to him ($_ejirou) about the green haired man he ($_ejirou) s looking for . 
"
13602867,3,50,"And! What did you say ?! 
"
13602867,3,51,"I asked him ($_ejirou) if he ($_ejirou) was looking for a lover who he ($_ejirou) will do a dragon bond with ! 
"
13602867,3,52,"They both finally made it to Ejirou s tent , they found that the smoke was coming a little further away from his tent . Was that an accident or on purpose ? 
"
13602867,3,53,"So what , you found out about it and he thought I told you ? That s the reason he almost tried to kill me ? I mean what if I was actually in there with a guy and he actually did land that fireball on us ? 
"
13602867,3,54,"Wait , what do you mean found out ? You know about it ? 
"
13602867,3,55,"Yeah , the green haired kid at what used to be Mikumo_Village ($_mikumo) . He was the same age as us and he only played with Katsuki ($_katsuki) as kids , I never met him , but back then I didn t even meet Katsuki ($_katsuki) . Only word about the Dragon ($_dragon) heir befriending an outsider was still good gossip for every mom in the_tribe ($_the) . That s how i already know about the two of them beforeI even met them . 
"
13602867,3,56,"Mina ($_mina) got a little confused at the mention of the_old_village ($_mikumo) . Explain Mikumo_Village ($_mikumo) ! It s the place we re at now ? So what happened to the kid ? 
"
13602867,3,57,"Well , we re kinda at Mikumo ($_mikumo) , we re just a little further away on the side of where Mikumo ($_mikumo) used to be . Katsuki ($_katsuki) couldn t stand what happened to it or stay right at the place where he ($_mikumo) lost the kid that used to live there , so he ($_mikumo) laid our tribe to stay around the cave closet to it . 
"
13602867,3,58,"I know that the cave he ($_mikumo) s living in now is what he ($_mikumo) marked the end of the_tribe ($_the) s radius . I don t need that explanation ! I want tot know what happened to the actual village ! 
"
13602867,3,59,"Oh Ejirou started to show a grimm expression . It happened before you joined our Tribe . You see , when the_Tribe ($_the) came back to Mikumo . The_village ($_mikumo) was covered between smoke and carcases . The_village ($_mikumo) was burnt down . As if a_Dragon ($_a) had actually devoured the_whole_village ($_mikumo) . 
"
13602867,3,60,"So , a_Dragon ($_a) killed the_Dragon_King ($_the) s male Bride ? A little ironic? 
"
13602867,3,61,"No , it s not . Ejirou ($_ejirou) gave a harsh look at Mina ($_mina) , this was not a something to joke with . Apparently Dragon s do have the ability to look at a person s whole life from past to future . And , as much as those gossiping moms like dirt , word got around that Katsuki was planning to marry that kid . If that was true , then if one_dragon ($_the) did look at Katsuki ($_katsuki) s life , they ($_the) would know for sure of his ($_katsuki) intentions and how far they ($_the) would go . Being a soon to be Dragon ($_dragon) King , one of those_Dragons ($_the) must have thought it ($_the) best to instead of killing Katsuki ($_katsuki) and risk losing a powerful heir . That 
"
