fic_id,chapter_id,para_id,text
15122435,3,1,"Goodness , Katsuki ($_katsuki) , you ($_katsuki) are such a fool ! What were you ($_katsuki) thinking , going out unannounced and shirking your ($_katsuki) duties ? You ($_katsuki) have a reputation to uphold . You ($_katsuki) have this family s name to uphold . 
"
15122435,3,2,"Yes , Mother ($_mother) Mother_,_Katsuki ($_mother) says , his head bowed to hide the irritated expression on his face as he half-heartedly listens to her ($_mother) lecture that , on a semi-related note , is not unlike the countless lectures she ($_mother) 's given him prior to tonight . I understand . Next time I ll announce my departure from the village . Would that help ease your ($_katsuki) worries ? 
"
15122435,3,3,"Well , yes , a heads up would be rather Wait , what do you ($_katsuki) mean next time ? Mitsuki ($_mitsuki) demands , glaring down at her ($_mother) son . She ($_mother) plants her ($_mother) hands on her ($_mother) hips , lips pursed . You ($_katsuki) are not to leave the village again unless it s an emergency , and , as I can likely guess She ($_mother) carefully examines Katsuki ($_katsuki) s form , ruffled hair and dirtied cape and all . What was it you ($_katsuki) were doing out there that put you ($_katsuki) in this disheveled state , Katsuki ($_katsuki) ? 
"
15122435,3,4,"Another man , is the smug reply that first come to_Katsuki ($_katsuki) s mind , and he has to fight the grin that forms on his lips . A rather successful mission it turned out to be , if I do say so myself . Out loud , he voices , Nothing . I was simply exploring the forest . Is that not allowed? 
"
15122435,3,5,"But he already knows the answer to that . 
"
15122435,3,6,"Technically ($_technically) , it ($_technically) is n't . However , as royalty Katsuki ($_katsuki) sees that he is above such distasteful rules . It ($_technically) wo n't be long until I m the one that will be making these rules Fitting . 
"
15122435,3,7,"For the people in this village , it s strictly forbidden , Mitsuki ($_mitsuki) answers after a moment , confirming what Katsuki ($_katsuki) had already been thinking . For a_Bakugou ($_a) , it ($_a) is n't but who s to say I wo n't be able to simply take this right away from you ($_katsuki) should I feel it necessary ? 
"
15122435,3,8,"Mother ($_mother) 
"
15122435,3,9,"I will be having none of that , she interrupts , tone rising . Pointing an accusatory finger at him , she adds , You ($_katsuki) ve been doing this since you ($_katsuki) were a child , leaving for hours at a time and returning with no explanation , acting as if there was no need to justify yourself . What if you ($_katsuki) were to get harmed while on your ($_katsuki) own , Katsuki ($_katsuki) ? What would I ($_katsuki) do were a guard to find your ($_katsuki) rotting corpse while on morning rounds ? 
"
15122435,3,10,"Please do n't say such stupid things , Katsuki ($_katsuki) snaps , lifting his ($_katsuki) head to meet her ($_katsuki) gaze . Insulted. How weak does she ($_katsuki) believe I ($_katsuki) am ? I m strong enough to journey on my ($_katsuki) lonesome . It s never been an issue and it should n't be considered an issue now . I ($_katsuki) fail to see what the problem is . 
"
15122435,3,11,"Mitsuki ($_mitsuki) groans . The problem is that you ($_katsuki) 're almost an adult . On your ($_katsuki) eighteenth birthday the village is going to be throwing an entire festival in your ($_katsuki) honor and I ($_katsuki) expect you ($_katsuki) to be present for it ! Once me ($_katsuki) and your ($_katsuki) father officially hand you ($_katsuki) the crown oh , pray to God we re making the right decision on this all sneaking around will be henceforth prohibited . You ($_katsuki) must stay with your ($_katsuki) people ! 
"
15122435,3,12,"Katsuki ($_katsuki) wants to make a retort about how stupid that is but resists , swallowing the rage and shoving it deep down . His ($_katsuki) fingers clench around the dirt , the compound digging into his ($_katsuki) nails . That s fair . 
"
15122435,3,13,"Good , I m glad we ve reached an agreement on that at least . Mitsuki ($_mitsuki) turns her ($_mitsuki) head and looks out the door . When your ($_katsuki) father returns from the nightly hunting expedition I ($_katsuki) want you ($_katsuki) to explain to us what it is you ($_katsuki) ve been doing in the woods all these years . 
"
15122435,3,14,"Wait, what? 
"
15122435,3,15,"You ($_katsuki) heard me ($_katsuki) . Did you ($_katsuki) expect me ($_katsuki) to simply drop the issue altogether ? Laughable. My ($_katsuki) poor , immature son , she mutters , the statement apparently meant for her ears only . She pinches her nose . I ($_katsuki) hope the wife you ($_katsuki) find will be able to control that temper of yours ($_katsuki) Seems unlikely . 
"
