fic_id,chapter_id,para_id,text
14203527,1,1,"It was raining a lot during the weekdays . Bakugou ($_bakugou) didn t have much work in these conditions , nobody went out when the ground was so soggy and slippery . At least not in this town . He spent a lot of time at the temporary home , and so did Kirishima ($_kirishima) . The_dragon ($_the) was being very quiet the past few days , he had barely looked at Bakugou ($_bakugou) . 
"
14203527,1,2,"He looked at Kirishima who was sitting at an armchair he pushed in front of the window . The_dragon ($_the) sat there without speaking , watching as water trailed down the glass . Bakugou ($_bakugou) figured that Kirishima ($_kirishima) was a little down because of the weather . He ($_bakugou) was very easily swayed . The rain made people sad sometimes , Kirishima ($_kirishima) was just a little sad . 
"
14203527,1,3,"On Wednesday , after three days of not talking to Bakugou , Kirishima ($_kirishima) was being uncharacteristically mean . Bakugou ($_bakugou) watched with careful eyes as the_dragon ($_the) was being picky with his ($_bakugou) food , mumbling under his ($_bakugou) breath that he ($_bakugou) didn t want to eat what he ($_bakugou) was given . Bakugou ($_bakugou) had never seen Kirishima ($_kirishima) complain about food . He ($_bakugou) s seen him ($_bakugou) eat half a desk before . Bakugou ($_bakugou) cleared his ($_bakugou) throat , pushing Kirishima ($_kirishima) s plate closer to him ($_bakugou) . 
"
14203527,1,4,"Why the hell are you suddenly picky ? Eat. Bakugou ($_bakugou) mumbled , tipping his ($_bakugou) head back to drink his ($_bakugou) black coffee . Kirishima ($_kirishima) rolled his ($_kirishima) eyes , pushing the plate harsher than was necessary and leaning back in his ($_kirishima) seat . 
"
14203527,1,5,"I just don t want to eat this shit . Kirishima ($_kirishima) growled lowly . Bakugou ($_bakugou) recoiled slightly , a words processed in his ($_bakugou) head , and Kirishima ($_kirishima) s tone slapped him ($_bakugou) across the face . Kirishima_Eijirou ($_eijirou) was talking back to him ($_bakugou) . Kirishima_Eijirou ($_eijirou) was swearing at him ($_bakugou) . Bakugou ($_bakugou) quirked an eyebrow as he ($_bakugou) stared down the_dragon ($_the) . 
"
14203527,1,6,"The fuck did you say ? Bakugou ($_bakugou) usually wouldn t curse so much at Kirishima ($_kirishima) , because if he ($_bakugou) did the_dragon ($_the) would burst into tears and whine about it ($_the) . Not today . Kirishima ($_kirishima) glared at Bakugou ($_bakugou) , he ($_kirishima) s never done that in his ($_kirishima) whole life , and the_dragon ($_the) smirked at the sight of Bakugou ($_bakugou) grimacing . 
"
14203527,1,7,"I m sick of this shit . Kirishima ($_kirishima) replied , as crisply as he ($_kirishima) could . Bakugou ($_bakugou) gritted his ($_bakugou) teeth and squared his ($_bakugou) shoulders a bit . The dragon didn t bat an eye as his ($_bakugou) owner leaned over the table towards him ($_bakugou) and grabbed at the collar of his ($_bakugou) shirt . 
"
14203527,1,8,"You re being an asshole . Bakugou ($_bakugou) muttered , grip tightening when the dragon tilted his ($_bakugou) head back just slightly . He ($_bakugou) s never seen a shiteating grin on Kirishima ($_kirishima) . Only in a nightmare . Bakugou ($_bakugou) s stomach curled , and he ($_bakugou) shakily inhaled . 
"
14203527,1,9,"I learned from the best . Kirishima ($_kirishima) snapped , grin getting wider when Bakugou ($_bakugou) pushed him ($_bakugou) back and slammed a fist onto a counter . 
"
14203527,1,10,"Kirishima ($_kirishima) what the fuck , Bakugou ($_bakugou) dragged a hand over his ($_bakugou) face and shook his ($_bakugou) head . I don t want to fucking look at you right now . He ($_bakugou) only looked up as the_dragon ($_the) began shuffling away , and their eyes met when Kirishima ($_kirishima) neared a front door . 
"
14203527,1,11,"Have fun playing pretend god with no followers , Kirishima ($_kirishima) growled , grabbing at a doorknob and watching as Bakugou ($_bakugou) s lips twitched as if he ($_bakugou) was going to speak . What? Going to forbid me from leaving this house ? You re not my god . 
"
