fic_id,chapter_id,para_id,text
12170301,9,1,"The tea shop in town is quiet . Gingham curtains line the windows , with lace curtains over the glass that hide the occupants of the cafe . Cake stands sit in the middle of each of the tables , piled high with cupcakes and scones and traybakes . There s a pastel coloured teapot , and cups and saucers that match , adorned with tiny flowers . Quiet music plays from a pianist in the corner , and Momo ($_momo) is in her ($_midoriya) element . 
"
12170301,9,2,"She ($_midoriya) s civil enough to only put one cake on her ($_midoriya) plate at a time , but she ($_midoriya) eats more than Ochako ($_ochako) within a few minutes . The_shorter_girl ($_midoriya) constantly has to remind her ($_midoriya) that it s not all you can eat , but Momo ($_momo) brushes her ($_midoriya) off , saying it s a treat . Cake was a luxury by everyone s standards - even in the royal palace , they only got cake on their birthdays , or on the very few occasions they were invited to banquets with the royal family . And truth be told , Momo ($_momo) had never tasted such a good cake in her ($_midoriya) life as she ($_midoriya) had in this coffee shop . 
"
12170301,9,3,"I m glad we managed to ditch the others , Momo ($_momo) muses , sipping her ($_midoriya) tea . 
"
12170301,9,4,"You didn t even invite them ! Ochako protests . 
"
12170301,9,5,"They wouldn t have come anyway . 
"
12170301,9,6,"Well. You have a point . What are they doing anyway ? 
"
12170301,9,7,"Midoriya ($_midoriya) said he ($_midoriya) was going to look at the notice board again . I ($_midoriya) have no idea why he ($_midoriya) does that so often . It seems to be an obsession . 
"
12170301,9,8,"Well , he ($_midoriya) doesn t come from money , and I ($_midoriya) think he ($_midoriya) must have been raised to work hard and earn his ($_midoriya) money so that he ($_midoriya) can live as comfortable a life he ($_midoriya) can , Ochako ($_ochako) points out . 
"
12170301,9,9,"That makes sense , I ($_midoriya) suppose , Momo ($_momo) says , spearing a strawberry on her ($_ochako) fork . I ($_midoriya) guess ... well , while I ($_midoriya) get paid for my ($_midoriya) work as a retainer , I ($_midoriya) ve never had to pay for food or shelter in my ($_midoriya) life . I ($_midoriya) ve been able to save some money each month so that eventually , when Shoto ($_shoto) becomes king and gets properly trained guards , I ($_midoriya) can start my ($_midoriya) own life . My ($_midoriya) own family . 
"
12170301,9,10,"That sounds nice . I ($_midoriya) can t wait to be able to make more money . That s why I ($_midoriya) m travelling to the capital - there ; I ($_midoriya) can get a good job . At least , that s what I ($_midoriya) ve heard . There s not many jobs in the Western Kingdom . Then , I ($_midoriya) can send money back to my ($_midoriya) parents so that they can live a more comfortable life . 
"
12170301,9,11,"That s. . . very wise. Very mature. Something that I ($_midoriya) wouldn t think of doing . You ve very noble , Ochako ($_ochako) Ochako_,_Momo ($_momo) commends , and the_girl ($_midoriya) flushes , pushing her ($_midoriya) fingers together and avoiding eye contact . 
"
12170301,9,12,"You re the first person to say that to me ($_midoriya) . The girls in my ($_midoriya) village made fun of me ($_midoriya) for wanting to leave . In my ($_midoriya) village , many people were magic users - there was a school for mages , but my ($_midoriya) parents couldn t afford to send me ($_midoriya) . I ($_midoriya) have to teach myself ($_midoriya) , if I ($_midoriya) want to get better . 
"
12170301,9,13,"I d love to see your magic in action some day . 
"
