fic_id,chapter_id,para_id,text
13867122,6,1,"Where am I ? 
"
13867122,6,2,"It s pitch black no matter where my eyes look . 
"
13867122,6,3,"Shoto ($_shoto) ! 
"
13867122,6,4,"Who???? 
"
13867122,6,5,"Shoto ($_shoto) please ! 
"
13867122,6,6,"Is that my sister ? 
"
13867122,6,7,"The moment I move forward , a bright light shines to my face . I lift my hands to shield my eyes and as I lower them , my sister appears . 
"
13867122,6,8,"Her body looks half rotten , her once beautiful hair sliding off her skull as the skin drops to the ground . 
"
13867122,6,9,"Her other eye socket is empty and I flinch when a centipede comes out of it . 
"
13867122,6,10,"She opens her mouth and spits black liquid on me and I fall to the ground . I try to get away from her . 
"
13867122,6,11,"I m sorry . 
"
13867122,6,12,"She drops to her knees and grabs my legs . My whole body starts to shake . 
"
13867122,6,13,"Shoto ($_shoto) 
"
13867122,6,14,"Oh god , I m so sorry . 
"
13867122,6,15,"Shoto ($_shoto) why didn t you ($_shoto) help us ? 
"
13867122,6,16,"I m sorry . 
"
13867122,6,17,"She crawls over me , looking down on my fearful face . The blackness from her throat starts to drop on my face as I stare at her unforgiving eyes . 
"
13867122,6,18,"YOU LET US DIE ! 
"
13867122,6,19,"Hey! 
"
13867122,6,20,"My eyes open wide as I tear myself from the nightmare . I see confused look that shines from Bakugou ($_bakugou) s two red orbs as she ($_bakugou) s leaning over me . She ($_bakugou) must have tried to wake me up . I lift my hand to my forehead and sigh . Of course , it was just a dream . I must have fallen asleep at some point . 
"
13867122,6,21,"She ($_bakugou) s still looking at me , waiting for an answer . I don t want to give her ($_bakugou) one . 
"
13867122,6,22,"You were dreaming . She ($_bakugou) says and I close my eyes for a bit before groaning loudly . She ($_bakugou) then pulls away from me as I sit up . She ($_bakugou) sits in front of me and for some reason she ($_bakugou) looks like a cute curious puppy , as strange as it sounds . A nightmare ? 
"
13867122,6,23,"Yeah. I rub my forehead , I hope I won t get a migraine . I haven t had this bad nightmare in a while . 
"
13867122,6,24,"She ($_bakugou) s still waiting so I just get up and stretch a little bit . She ($_bakugou) sighs and stands up too . 
"
13867122,6,25,"I look at the sun and notice it s not too late in the morning . I woke up in a perfect time to get going . 
"
13867122,6,26,"We should get going , we need to go to the nearest town to get slightly more supplies since all we have were meant for one person only . Besides , after that it will take some time to reach the next town . I explain and Bakugou ($_bakugou) silently nods . She ($_bakugou) s being oddly quiet now , usually she ($_bakugou) s more aggressive . 
"
13867122,6,27,"I start to wonder if she ($_bakugou) s slightly worried of me after my nightmare . 
"
13867122,6,28,"Maybe not. 
"
13867122,6,29,"We get up on the horse and she ($_bakugou) seems still quite stiff but not as much as yesterday . 
"
13867122,6,30,"My mind wanders as we ride , she ($_bakugou) sometimes gives me directions but doesn t really speak . I m still thinking about the last night , the information given to me . 
"
13867122,6,31,"It all seems so wrong , all my life I had been taught my ancestor Todoroki Shoto was a great king who kept our country at peace and now 
"
13867122,6,32,"I didn t know what to think of him really . 
"
13867122,6,33,"I looked at the Queen in front of me . She ($_bakugou) seemed to be in thought as well and all I could imagine was the conversation we had had the night before . 
"
13867122,6,34,"She ($_bakugou) refused to talk about it before and I didn t want to push her ($_bakugou) to talk more than she ($_bakugou) already had , but I just had so many questions . 
"
13867122,6,35,"Bak - 
"
13867122,6,36,"Hey look! She ($_bakugou) interrupts me right as I m about to speak . I then look to where she ($_bakugou) s pointing and see village nearby . She ($_bakugou) turns to me and grins . shouldn t we stop and get supplies for the journey right ? 
"
13867122,6,37,"She ($_bakugou) looked surprisingly excited over spotting it and I can t help but to give a faint smile . 
"
13867122,6,38,"Good idea , we should be prepared since who knows how long it will be until we reach the next village . I say and she ($_bakugou) nods before turning around . 
"
13867122,6,39,"When we get to the town I realize I hadn t thought this through . Bakugou ($_bakugou) s clothing stuck out like a sore thumb . Her ($_bakugou) red cape especially was pretty eye catching not to mention her ($_bakugou) exotic look . I pull Damian ($_damian) along with us , I don t dare to leave him ($_damian) tied up anywhere . I take a hold of Bakugou ($_bakugou) s shoulder and she ($_bakugou) looks up to me confused . 
"
13867122,6,40,"Just , follow my lead for a bit . I say and she ($_bakugou) frowns . 
"
13867122,6,41,"Why the hell should I follow you around like a lost puppy ? She ($_bakugou) asks , expression sour . 
"
13867122,6,42,"You haven t been out in human towns in a while , no one knows about dragon riders so you look little out of place . I explain and she ($_bakugou) then groans but nods . I think we should buy a map . 
"
13867122,6,43,"Are you implying I don t know where we re going ? She ($_bakugou) asks and I swear I m jumping from a mine to another . 
"
13867122,6,44,"That is not it , it s just means that we would know where the closest towns are . I explain and then I pull out my money pouch from our bag . I look in it , I still got a decent amount of money . Should be enough for supplies and a map , not enough for another horse though . 
"
13867122,6,45,"I got money too you know ? I look at her ($_bakugou) and she ($_bakugou) then unwraps a small pouch on her ($_bakugou) hip . She ($_bakugou) gives it to me and I look inside it . I sigh and Bakugou ($_bakugou) tilts her ($_bakugou) head in confusion . 
"
13867122,6,46,"Bakugou ($_bakugou) - 
"
13867122,6,47,"Queen Bakugou . 
"
13867122,6,48,"Well since I_m ($_i) technically a king I m pretty sure we can call each other just with our names without titles right ? I say with a frown and she ($_bakugou) looks at me little pissed off . 
"
13867122,6,49,"You lost your kingdom . She ($_bakugou) says , hands on her ($_bakugou) hips . 
"
13867122,6,50,"So did you . I throw back to her ($_bakugou) and she ($_bakugou) then looks away with an irritated expression . 
"
13867122,6,51,"Whatever Half-and-half bastard . She ($_bakugou) then says . 
"
13867122,6,52,"Todoroki Shoto . 
"
13867122,6,53,"I_m ($_i) not calling you that . 
"
13867122,6,54,"I sigh and then give her ($_bakugou) her ($_bakugou) pouch back . 
"
13867122,6,55,"Anyway , this money is outdated . No one uses spirit stones as currency anymore . I explain and she ($_bakugou) looks at the pretty vivid colored stones in her ($_bakugou) pouch . 
"
13867122,6,56,"Huh . Well I never needed to go outside world since we could grow everything in my home . Bakugou ($_bakugou) says and I chuckle at her ($_bakugou) cluelessness . It was cute in a way . 
"
13867122,6,57,"Deku ($_deku) never told you ? He ($_deku) uses gold . I ask and she ($_bakugou) then shakes her ($_bakugou) head . 
"
13867122,6,58,"Deku ($_deku) was the only one who visits outside world . I never asked him ($_deku) what he ($_deku) was doing , just gave him ($_deku) the whistle to blow into in case he ($_deku) needed me . She ($_bakugou) explains . 
"
13867122,6,59,"I nod in understanding and turn to look at one of the stalls . I can still feel people s stares on us and it feels slightly uncomfortable after living as nobody for half an year . 
"
13867122,6,60,"I notice Bakugou ($_bakugou) looking at necklaces and that makes me think of the fact that she ($_bakugou) uses a lot . 
"
13867122,6,61,"More stares. I start to think it would have been better for make her ($_bakugou) stay and wait for a bit . 
"
13867122,6,62,"After a while I finally find a stall that sells maps . After taking one on my hand I realize it s much more updated than the one I had used when I was looking for the Dragon riders in the first place . 
"
13867122,6,63,"I then notice something , on the map it speaks of the hidden path between the mountains . One that usually travellers used , I need to ask Bakugou ($_bakugou) where on the map Evergarden should be . Maybe we could use this path and save us some time ! 
"
13867122,6,64,"Your wife left . Is that okay? 
"
13867122,6,65,"I lift my eyes from the map when I m spoken to . The salesman smiles to me rather kindly . 
"
13867122,6,66,"I m sorry ? I ask , little dumbfounded . 
"
