fic_id,chapter_id,para_id,text
14753735,2,1,"Kirishima ($_kirishima) yawned widely the children sitting next to him ($_kirishima) strained their necks to get a better look inside his ($_kirishima) mouth . He ($_kirishima) sharply turned and snapped . The little Omega next to him ($_kirishima) screamed and then begun to giggle . He ($_kirishima) grinned widely and poked her and gestured to her fishing pole . 
"
14753735,2,2,"Got a bite other than then me 
"
14753735,2,3,"The omega stood up and rapidly pulled in her line as fast as her tiny arms could pull . Kirishima ($_kirishima) didn t offer any assistance , she was out of the nursery and needed to learn she could do things for herself . She cried out in disgust and delight as the small fish flopped on the riverbed . Kirishima ($_kirishima) chuckled and gestured for her along with the others to watch . He ($_kirishima) grabbed the fish preventing it from getting injured . 
"
14753735,2,4,"This is too small to fill our bellies . 
"
14753735,2,5,"I want to keep it . The girl whined . 
"
14753735,2,6,"Kirishima ($_kirishima) shook his ($_kirishima) head . Little one must grow first we re going to throw it back . So , it can go big , have many babies , and then one day you ll catch it again . He ($_kirishima) promised . He ($_kirishima) reached out and took her hand and guided it to the fish . Hurry , we need to take out the hook . 
"
14753735,2,7,"The little girl was hesitant to touch the fish but Kirishima ($_kirishima) encourage her gently , but his eyes averted upwards . Someone was approaching from upwind . He was certain that it was Aizawa and his muscles relaxed . Bend the hook Kirishima instructed as he kept his eyes towards the council member . And push it back through 
"
14753735,2,8,"She made a face but did as instructed . Kirishima ($_kirishima) placed the small fish in her hand . Go release it 
"
14753735,2,9,"The other children surrounded the little omega girl and cheered as she placed the fish in the water and it swim away . Kirishima ($_kirishima) stood up and met Aizawa ($_aizawa) half way . He ($_kirishima) kept an eye on the pups , although the magical borders kept them safe from other tribes there were still many other dangers for ones so little . 
"
14753735,2,10,"You re needed in the village . Aizawa ($_aizawa) eyes drifted to the children . They were chatting excitedly about the fish , some of them were sticking out their lips to mimic the fish she had caught . 
"
14753735,2,11,"Kirishima ($_kirishima) rubbed the back of his ($_kirishima) neck , usually when he ($_kirishima) was needed it was grunt work . Can it wait , we just got started . 
"
14753735,2,12,"Midoriya ($_midoriya) brought an_Alpha ($_alpha) to the village . 
"
14753735,2,13,"Aizawa ($_aizawa) opened his ($_aizawa) mouth but the Beta took off in a full sprint towards the village . Idiot He ($_aizawa) rolled his ($_aizawa) eyes and turned towards the abandon children . Time to go home He ($_aizawa) ordered . The children complained loudly as they gathered their fishing poles . 
"
14753735,2,14,"Kirishima lungs burnt by the time he ($_aizawa) reached the village . He ($_aizawa) sniffed the air and his ($_aizawa) feet begun to move towards the scent of the_Alpha ($_the) , breaking into a sprint again he ($_aizawa) leaped into Chiyo s hut like a wild animal . Izuku ($_izuku) reacted immediately when the hut was breached . He ($_izuku) stepped into the intruder grabbing his ($_izuku) shoulders . He ($_izuku) turned and stepped away from him ($_izuku) while at the same time pulling him ($_izuku) towards him ($_izuku) . Kirishima ($_kirishima) was off balance now , Izuku ($_izuku) had him ($_izuku) by the arm and knew from their sparring that this wasn t a good position . 
"
14753735,2,15,"Izuku ($_izuku) push his ($_izuku) bottom into Kirishima ($_kirishima) s hip and with a quick squat he ($_izuku) lifted while pulling his ($_izuku) arm forward . 
"
14753735,2,16,"Izuku ($_izuku) ! Kirishima ($_kirishima) called out but he ($_izuku) was already in the motion . 
"
14753735,2,17,"Izuku ($_izuku) rolled him ($_izuku) off his ($_izuku) hip and flipped him ($_izuku) straight over his ($_izuku) back . The wind was knocked right out of him ($_izuku) when his ($_izuku) slammed against the floor . Izuku ($_izuku) twisted his ($_izuku) arm backwards pushing Bakugou ($_bakugou) back down when the_Alpha ($_the) had attempted to sit up . Bakugou ($_bakugou) snapped his ($_bakugou) teeth at the_Omega ($_the) but he ($_bakugou) didn t have the strength to fight back . Izuku ($_izuku) panted heavily and starred down at Kirishima ($_kirishima) . 
"
14753735,2,18,"Hey Izuku. Kirishima ($_kirishima) gasped for air . He ($_kirishima) pulled himself ($_kirishima) up to his ($_kirishima) knees and nuzzled affectionately against Izuku s thigh . He ($_kirishima) kissed his ($_kirishima) leg and glanced upwards innocently . Did I hurt you ? 
"
