fic_id,chapter_id,para_id,text
14783729,3,1,"They ended up talking a for a long time , until the stars had shifted in the sky and the very first signs of morning had started to show . Izuku ($_izuku) liked to talk a lot , he ($_izuku) often went on tangents and tended to ramble , but Shouto ($_shouto) found that he ($_izuku) didn t mind it at all . He ($_izuku) liked the ease of it , the way he ($_izuku) could sink into his ($_izuku) words and listen , like he ($_izuku) were soaking in a warm bath . Izuku ($_izuku) should be a stranger to him ($_izuku) , yet he ($_izuku) was oddly at ease . Not enough to say much , but he ($_izuku) didn t feel he ($_izuku) had to keep magic at his ($_izuku) fingertips for preemptive measures . 
"
14783729,3,2,"Eventually , however , he ($_izuku) had to convince Izuku ($_izuku) to go back to his ($_izuku) quarters and sleep , with the promise that they d meet again soon . He ($_izuku) didn t want to go back into the castle either , but he ($_izuku) couldn t get caught out of his ($_izuku) room after daybreak . He ($_izuku) couldn t get caught out of his ($_izuku) room at night at all really . 
"
14783729,3,3,"Hopefully I ll get to talk to you again . Izuku ($_izuku) said , fidgeting with his ($_izuku) hands . Then he ($_izuku) turned pink , Sorry , that might sound weird 
"
14783729,3,4,"No , of course . Shouto ($_shouto) said , I d like to see you again too . 
"
14783729,3,5,"At this Izuku just got more flustered , and he ($_izuku) started mumbling out a thanks , and a promise to make a plan , followed by the beginnings of a plan , followed by the logistics and pitfalls of a possible plan . 
"
14783729,3,6,"Leave it to me . Shouto ($_shouto) gently cut Izuku ($_izuku) s rambling off , I ll see you soon . 
"
14783729,3,7,"Okay. Izuku ($_izuku) gave him ($_izuku) a determined sort of smile , Goodnight . 
"
14783729,3,8,"Shouto ($_shouto) unconsciously dipped his ($_shouto) head in a sort of bow , before turning back to walk to the castle . He ($_shouto) had to weave through a labyrinth of hedges , the sculpture garden , back to the cellar doors he ($_shouto) d used to sneak out . 
"
14783729,3,9,"He ($_shouto) d remembered Izuku ($_izuku) , somehow , as a concept that never truly left him ($_izuku) . He ($_shouto) d grown up unable to play with other kids , he ($_shouto) always had something he ($_shouto) had to be doing , training , studying . His ($_shouto) only friend had been Momo , but she was always just as busy as he ($_shouto) was , as an apprentice . The time his ($_shouto) mother let him ($_shouto) escape had been one of the handful he ($_shouto) d been able to have , and he ($_shouto) always remembered the idea of someone who d once said he ($_shouto) was a friend . While he ($_shouto) didn t want to get ahead of himself ($_shouto) , Shouto ($_shouto) hoped this ($_shouto) was something he ($_shouto) could keep , an actual friend . 
"
14783729,3,10,"Shouto ($_shouto) had to find a night that he ($_shouto) was free to escape his ($_shouto) lessons . Many nights he ($_shouto) was required to study ; as future king he ($_shouto) must be cultured and well read . He ($_shouto) d be confined to a heavy wooden desk and surrounded by thick leather bound books with yellowing parchment pages , each one more boring than the last . His ($_shouto) tutors made him ($_shouto) recite passages from memory and keep conversations about concepts so boring that Shouto ($_shouto) could feel himself ($_shouto) falling asleep as he ($_shouto) talked . He ($_shouto) much preferred the fictional stories from the castle s library , stories that let him ($_shouto) experience a freedom he ($_shouto) s long been denied . But a future king is not to distract himself ($_shouto) with fictional tales . 
"
14783729,3,11,"Shouto didn t want to be the future king . 
"
14783729,3,12,"By design he ($_shouto) was powerful , it was by his ($_shouto) father s intentions , but he ($_shouto) wasn t naturally gifted , he ($_shouto) d skills beaten into him ($_shouto) , in many senses . But that s never what he ($_shouto) wanted . He ($_shouto) wasn t even sure what he ($_shouto) could want . 
"
