fic_id,chapter_id,para_id,text
12132792,1,1,"Importante : Este es un intento de AU de ese segundo ending que tanto amamos los fans de bnha , pero la historia es , en s , producto de mi cabezota . Tengan en cuenta que es mitad estilo medieval -LRB- como el mencionado ED -RRB- , mitad ciertas cosillas del canon -LRB- por ejemplo , la existencia de quirks -RRB- . Yyyy , eso ? 
"
12132792,1,2,"Como el cielo y el mar 
"
12132792,1,3,"cap tulo nico 
"
12132792,1,4,"by N oe S weetway 
"
12132792,1,5,". 
"
12132792,1,6,". 
"
12132792,1,7,". 
"
12132792,1,8,"A Izuku le toma unos cuantos meses caer en cuenta de que , a medida que ha avanzado en ese largo e intrigante viaje en su compa a , finalmente ha dejado de hacerse aquella pregunta -LRB- tan inusual en un guerrero como l -RRB- que lo hubo estado incordiando por tanto tiempo . 
"
12132792,1,9,"Es el paisaje tierno y esclarecido que lo rodea , en el preciso momento en que se sienta a la c spide de la colina de esa ma ana tan serena , el que hace que comience a cavilar en todo y nada , como acostumbra a hacerlo . Y es entonces cuando lo nota . Que su mente ha sido abrumada por otro tipo de pensamientos , ltimamente . 
"
12132792,1,10,"La brisa oto al profundiza dichas cavilaciones y hace que Izuku empiece a murmurar una que otra incoherencia , sin siquiera darse cuenta de ello . Porque as es l y todav a no es capaz de creer totalmente todo lo que ha vivido hasta ahora . 
"
12132792,1,11,"Incluso de tanto en tanto suelta alguna risita mel dica , que se entremezcla con el canto apacible de las aves que revolotean unos metros arriba de l. Y entonces 
"
12132792,1,12,"Entonces . 
"
12132792,1,13,"Pareces feliz hoy . 
"
12132792,1,14,"Su voz. 
"
12132792,1,15,"Oye su voz a sus espaldas -LRB- ah , su voz . Dulce , tan dulce . Y suave , como el terciopelo -RRB- y cierra los ojos , para procesarla en su plenitud y con serenidad . 
"
12132792,1,16,"Izuku lo siente acercarse lo reconoce porque hasta sus pasos son tan parsimoniosos como l y musita un casual `` ven aqu '' , como invit ndolo a arrojarse sobre el c sped junto a l. No hay cosa m s c lida y espl ndida como el poder recargar la cabeza contra su hombro de prodigio . 
"
12132792,1,17,"Umh . Solo estoy pensando un poco , Todoroki-kun . 
"
12132792,1,18,"En qu ? # . "" En ti , siempre en ti . '' 
"
12132792,1,19,"Izuku abre los ojos , entonces , y es como si se topara con el mism simo cielo de frente . Y no se trata del manto azulado que cubre todo a su alrededor en ese momento , sino del afable pr ncipe que lo mira con tanta calma y dulzura . Sus ojos heterocr micos son como el firmamento en diferentes facetas , y son perfectos , asimismo . Uno de ellos es oscuro , como cuando una tormenta amenaza con caer sobre alguna solitaria y desprotegida aldea : resulta penetrante e intimidante . El ($_el) otro es claro y lo deslumbra , como el celeste que se extiende encima de ellos y en todo momento les brinda paz . 
"
12132792,1,20,"Se observan detenidamente durante unos segundos , estudi ndose en silencio , respirando el aire del otro . El ($_el) viento sopla con mansedumbre y de pronto de pronto ambos chicos deciden eliminar cualquier distancia entre sus rostros . 
"
12132792,1,21,"Un beso ? S . Uno incre ble . De esos que hacen que el coraz n de Izuku amenace con escap rsele del pecho , porque nunca va a poder acostumbrarse a la sensaci n. Nunca va a poder predecir el efecto que van a tener sobre s mismo aquellos tibios labios que se deslizan con solemnidad sobre los suyos , o aquellos dedos que le acarician con sutileza las mejillas pecosas , o aquella c lida respiraci n mezcl ndose con la suya . 
"
12132792,1,22,"Es totalmente impredecible , como siempre . Pero Izuku , ahora , solo se dedica a disfrutar de todo aquello , y en realidad ya no tiene la necesidad de hacerse internamente la ya mencionada pregunta . 
"
12132792,1,23,"C mo se sentir besar al pr ncipe ? 
"
12132792,1,24,"En realidad , le gustar a saber c mo fue que las cosas cambiaron tanto . 
"
12132792,1,25,"Midoriya Izuku desde siempre ha sido de los que se comen la cabeza hasta con el tema m s insulso . Est a todas horas analiz ndolo todo y desde ni o ha adquirido aquella facultad : ser perspicaz , incluso sin quererlo , y de mente fantasiosa , por naturaleza . 
"
12132792,1,26,"En un pasado no muy lejano , hab a sido un simple aldeano m s del mont n de hecho , todav a puede decir que se considera a s mismo de esa manera . 
"
12132792,1,27,"Sol a saberle de maravillas escoger aquellas ma anas en las que el sol irradiaba con m s mpetu de lo habitual , para echarse a un lado del amplio y ro oso establo ubicado en el centro de su villa natal , y ponerse a sopesar qu tanto le costar a salir e investigar c mo podr a desarrollar aquel poder que alguna vez le fue conferido -LRB- mientras a su lado relinchaban los caballos , agotados de sus labores desde antes de que se hiciera de d a -RRB- . Las horas sol an transcurrir r pidamente y , en un abrir y cerrar de ojos , la tarde asomaba sus narices y el cielo se te a de un naranja l mpido y repleto de nostalgia . Izuku recuerda que su siempre benevolente madre sol a rega arlo con aires sobreprotectores cuando l llegaba a casa ya entrada la noche porque `` no sabes todos los peligros que hay fuera , Izuku ($_izuku) , un d a de estos va a sucederte algo y yo no voy a poder soportarlo '' . Eso sol a recordarle ella , y luego lo obligaba a permanecer dentro , por lo menos hasta que amaneciera y tuviera que ir a recoger los frutos ya maduros de la modesta huerta que ambos , con mucho esfuerzo , manten an en pie . Dicha cosecha era la fuente de su supervivencia , as que estaba en sus manos el trabajo de repartir todo lo producido a lo largo y ancho del min sculo pueblo al que pertenec a , aquel sitio tan celoso de sus costumbres y la seguridad de su gente . 
"
12132792,1,28,"Bueno ... , no pod a decir que estaba descontento con lo que significaba vivir as , entre tantos pueblerinos alegres y so adores y desbordantes de humildad , pero siempre los hay , esos `` pero '' algo sombr os Izuku no dejaba de pensar en que toda aquella paz pronto se acabar a . 
"
12132792,1,29,"Siempre tuvo la corazonada de que ser a as . 
"
12132792,1,30,"As que cuando la maldad azot su agradable poblado en forma de enormes y monstruosas criaturas que se dedicaron sin m s a destruir hogares y lastimar a una multitud de inocentes supo que ese presentimiento no hab a sido err neo . 
"
12132792,1,31,"Y un instinto protector se apoder de l. 
"
12132792,1,32,"Hizo equipo con los aldeanos m s valientes y luch como pudo contra esas bestias , haciendo uso de sus escasos conocimientos sobre c mo utilizar una daga -LRB- porque en tiempos de paz , como hab an estado viviendo ltimamente , los ancianos del pueblo no se hab an preocupado demasiado por instruir a los j venes con esas habilidades -RRB- . 
"
12132792,1,33,"Entonces , en medio de una batalla , un resplandor emergi del interior de Izuku ($_izuku) , y una fuerza avasallante le rode los brazos . Con la misma pudo golpear de lleno a uno de los intrusos , hasta dejarlo inconsciente . Y as hubieron capturado al primer enemigo . 
"
12132792,1,34,"Aquello_hab ($_hab) a sido la manifestaci n de la virtud secreta que ten a dentro . Aquello_hab ($_hab) a sido la raz n por la que Izuku ($_izuku) decidi avanzar . 
"
12132792,1,35,"No le import que su madre se rehusara a dejarlo ir . Porque una noche en que la cantidad de intrusos se redujo , cuando finalmente consigui descansar un poco , en sus sue os , Izuku pudo verlo todo claramente : que si no se marchaba si no daba el debido uso al One For All , el poder que hac a tiempo le hab a sido heredado y que yac a escondido dentro de su ser -LRB- pues ni idea ten a de c mo desatarlo -RRB- ; si no encontraba la fuente originaria de ste y un tutor que lo ayudara a desarrollar dicho poder ; si no destru a el seno de toda perversidad , que hab a causado todos aquellos estragos en su d cil villa 
"
12132792,1,36,"Si no lograba nada de eso , nunca m s volver a a ver a su gente sonre r en medio de esas noches festivas donde abundaba el aroma a c tricos y licor , y donde hasta los m s cohibidos se animaban a bailar aquellas extra as melod as t rridas y propias de la regi n. No volver a a observar a las alborotadas aves asomarse por su ventana en las ma anas en las que no ten a ganas de mover siquiera un m sero dedo , pero donde sab a que , si no se levantaba ya , iba a tener a su madre zarande ndolo y grit ndole que cuidara que no le salieran ra ces que lo fijaran de forma permanente a la cama en cuesti n de segundos . 
"
12132792,1,37,"-LRB- No volver a a ver la felicidad -RRB- . 
"
12132792,1,38,"Resultaba obvio que la soluci n no era quedarse all y simplemente luchar contra los horrendos y maquiav licos forasteros que aparecieran , porque ser a lo mismo una y otra vez . Aquellos monstruos iban a volver . 
"
12132792,1,39,"Izuku necesitaba encontrar el n cleo infame , aquel que ocasionaba toda aquella invasi n. Esa era la nica salida . 
"
12132792,1,40,"As que se march , habiendo antes agarrado apenas unas pocas cosas y despu s de lograr convencer a su madre de que solo ser a por un corto tiempo . Siempre pensando en todo , de camino . Qu ($_qu) har a cuando encontrara a su predecesor , qu le dir a y qu le gustar a aprender del One For All . Qu ($_qu) declaraciones dar a frente a los dem s aldeanos , que poco o nada confiaban en l , dicho sea de paso , si acaso no consegu a hallar la fuente del mal antes de volver a sus tierras -LRB- estaba seguro de que su persistente madre se encargar a de remover cielo y tierra para atraerlo de vuelta hacia s , al fin y al cabo -RRB- . Qu ($_qu) deber a hacer una vez que encontrara dicho n cleo , si lo llegaba a conseguir . Qu estrategias deber a usar , c mo deber a pelear . 
"
12132792,1,41,"Todo . 
"
12132792,1,42,"Se ensimismaba demasiado cuando se pon a a analizar todas aquellas posibilidades . 
"
12132792,1,43,"Y justamente fueron esos pensamientos desbordantes los que lo llevaron a tropezar y caer de pleno en cierto lugar , donde conoci a Iida y a Uraraka , quienes eran originarios de pueblos distintos , y que tambi n buscaban acabar con el mal . 
"
12132792,1,44,"Ellos le hab an hecho comprenderlo todo mejor . Que ($_que) si estaban en grupo iba a ser mucho m s f cil vencer las adversidades que se les presentaran enfrente . Que ($_que) una muchacha con dotes de hechicera y un escudero a nada de volverse un verdadero caballero , con mucha habilidad y pr ctica , podr an serle de mucha ayuda a la hora de enfrentar al enemigo . Y que deber an reclutar a m s gente para conseguir su objetivo de manera segura y satisfactoria . 
"
