fic_id,chapter_id,para_id,text
15592914,16,1,"The shop was just as Izuku ($_izuku) remembered it being that day they had visited his ($_izuku) mother . The hats were all gone , not even a piece of ribbon or a silk flower was left behind . The only things that had been left behind by the move were dust and spiders , which Shouto ($_shouto) enjoyed but Izuku ($_izuku) rather wished he ($_izuku) could evict . 
"
15592914,16,2,"The day before , Shouto ($_shouto) had shown him ($_izuku) around the castle . He ($_shouto) could barely sleep that night he ($_shouto) was too excited to get the shop started . He ($_shouto) had woken up early that morning so he ($_shouto) could get to work . He ($_shouto) d originally planned to check in with his ($_shouto) mother that day , but he ($_shouto) realized that it would be better to check in with her after the shop was in business . They d have more to talk about that way . 
"
15592914,16,3,"He ($_shouto) got one of the fresh notebooks that Shouto ($_shouto) had made him ($_shouto) and headed to the field of flowers to take notes , muttering continually as he ($_shouto) went along . He ($_shouto) took note of what flower combinations might be pretty , and then he ($_shouto) went back into the library to get a book on flower symbolism . He ($_shouto) figured no one would really care about the meaning of the bouquets so much as they would care about the look , but he ($_shouto) was never one to do things in half measures . If he ($_shouto) was going to make bouquets he ($_shouto) would make the nicest , most meaningful bouquets that Market Chipping had ever seen . 
"
15592914,16,4,"He ($_shouto) wrote down the meanings of flowers in his ($_shouto) notebook next to the illustrations he ($_shouto) d drawn of each plant . Each page listed the name , meaning , and color variations of the flower , with a drawing to the side . Further room for notes and different flower combinations beside it . Some pages he ($_shouto) even had pressed blossoms or leaves that he ($_shouto) stuck to them . 
"
15592914,16,5,"At the moment he ($_shouto) was filling out the chapter on roses . They seemed to be what would sell the best , since everyone knew what they were and thought they were so romantic . Each color meant something different . He ($_shouto) was sure the traditional red declaration of true love would be the most popular , but he ($_shouto) quite enjoyed the other colors as well . Yellows were pretty , but their meaning varied from warm friendship to jealousy and betrayal , so he ($_shouto) figured he ($_shouto) would avoid those . He ($_shouto) noticed some variegated roses in the garden that he ($_shouto) thought were the most beautiful of them all . The ones that Shouto ($_shouto) had grown were red with orange stripes , but Izuku ($_izuku) wondered if he ($_shouto) could get some to grow in red and white like the_wizard ($_shouto) s hair . 
"
15592914,16,6,"In all his ($_shouto) excitement cataloging plants he ($_shouto) almost missed Momo ($_momo) walking down the stairs dressed in a white sundress with a thick petticoat and a high button up collar and no sleeves . She had a parasol in her hand and white gloves that buttoned up to her mid forearm . Her hair was pulled back into a bun except for her bangs which were held back by a golden hair clip . She looked beautiful . 
"
15592914,16,7,"Momo ($_momo) you ($_momo) look amazing ! Are you ($_momo) going somewhere special ? 
"
15592914,16,8,"She blushed and smiled , then placed her hand over her heart . 
"
15592914,16,9,"I ($_momo) have a date with Jirou ($_jirou) ! A real date , not just walking around on her lunch hour or watching her play in a tavern . I ($_momo) made dinner reservations for us at a restaurant on the other side of town , and then we re going to see a live play at the local theatre ! 
"
15592914,16,10,"Wow! Sounds exciting! 
"
15592914,16,11,"Yes , I m a bit nervous but I ($_momo) m swallowing that fear and trying to focus on how happy I ($_momo) ll be to spend time with her . 
"
15592914,16,12,"Wait! If you ($_momo) re going on a date you ($_momo) ll need this , Izuku ($_izuku) said as he ($_izuku) rushed out of the door for a moment and came back with a bouquet of flowers . It was a small arrangement , but it was elegant and the flowers were all red which seemed to be a color that suited Momo ($_momo) . There was a single cut orchid surrounded by strands alstroemeria . It was wrapped in a white lace handkerchief with a red ribbon tying the whole thing together . He ($_izuku) handed it over to Momo . 
"
15592914,16,13,"Oh , Izuku ($_izuku) ! This is beautiful , thank you ($_momo) ! 
"
15592914,16,14,"It was nothing , I ($_momo) hope you ($_momo) have a lovely date ! 
"
15592914,16,15,"Thanks , I ($_momo) ll be back later ! 
"
15592914,16,16,"Izuku ($_izuku) watched her ($_izuku) leave with a spring in her ($_izuku) step and a smile on her ($_izuku) face . She ($_izuku) clutched the bouquet like it was an award she ($_izuku) was accepting . He liked to think the bouquet was a way to pay her ($_izuku) back for all the pastries she ($_izuku) d bought , but in truth he would have given it to her ($_izuku) anyways . She ($_izuku) was important to him , and Jirou ($_jirou) was important to her ($_izuku) , so he wanted to support them both in whatever ways he could . Besides , he d already cut a bunch of flowers that morning , it wasn t hard to throw together a quick arrangement of them for her ($_izuku) to take on her ($_izuku) date . 
"
15592914,16,17,"After watching her ($_izuku) go , Izuku ($_izuku) decided it was best to try and open up the shop now . He ($_izuku) went through the door and gathered up the bundles of flowers he ($_izuku) d cut that morning , and brought them to the shop , where he ($_izuku) tied them with twine and placed them in vases . 
"
15592914,16,18,"He ($_izuku) looked at his ($_izuku) notebook for a spell that helped preserve cut flowers . There were several ingredients that he ($_izuku) d need to get from the potion s room and then he ($_izuku) d have to boil them and then place it in the same room as the flowers while wafting the scent towards them . Maybe he ($_izuku) d try that later , he ($_izuku) decided . In the meantime he ($_izuku) decided the flowers could get by on a pep talk instead . He ($_izuku) got up on the stool that was at the counter , and made sure he ($_izuku) could be heard by all of them . 
"
15592914,16,19,"Hello , thank you for joining me today , he ($_izuku) said to them . Was that too formal? Did he ($_izuku) need an introduction ? I just wanted to let you know that you re all wonderful flowers who are going to last a very long time and make people happy ! I can t want to watch people walk out of th shop with smiles on their faces and bouquets in hand . I have every confidence that people will love you ! 
"
15592914,16,20,"With his speech done , Izuku ($_izuku) carefully got down from the stool . Maybe getting up there with his aching bones was a bad idea anyways . He couldn t want until he could get this curse lifted . 
"
15592914,16,21,"As he started to set up other things around the shop he found himself trying to analyze Shouto ($_shouto) s curse . He d do it line by line , just like he and Momo ($_momo) had tried to do when they thought it was an innocent spell they had to cast . He thought of the first line , Go and catch a falling star . That day Shinsou ($_shinsou) had said the_wizard ($_shouto) had caught a shooting star , so that was already done . But why had he done it ? If there was something wrong with catching shooting stars , then what had prompted Shouto ($_shouto) do to it himself ($_shouto) ? Besides , if a shooting star was a living thing then what had happened to the creature ? The only other living thing Shouto ($_shouto) had was - 
"
