fic_id,chapter_id,para_id,text
15021059,8,1,"Chapter 8 : Winter Rain 
"
15021059,8,2,"In the past two days , Izuku ($_izuku) has not seen much of Kacchan ($_kacchan) or Shoto ($_shoto) . Kirishima said that Kacchan ($_kacchan) is busy with planning the next battle . Shoto_,_on_the_other_hand ($_shoto) , has been kept mostly in the room within the servants quarters . After that night , Izuku ($_izuku) Izuku_couldn_t_face_Shoto_anyway ($_shoto) . He ($_uraraka) d be too embarrassed to look into Shoto ($_shoto) s eyes , which would hold hurt and betrayal . Izuku ($_izuku) s omega body had given in to Kacchan s alpha advances without much of a struggle . The biggest risk that night was Kacchan ($_kacchan) finding out that Izuku ($_izuku) and Shoto ($_shoto) have been together . Intimately. It s best if he ($_uraraka) stays away from Shoto ($_shoto) for the next few days because his ($_uraraka) first heat cycle of the year is on its way . Locking himself ($_uraraka) up in his ($_uraraka) room and waiting for the heat to pass will not be an option this year . 
"
15021059,8,3,"Early this morning , Uraraka ($_uraraka) brought his ($_uraraka) breakfast with a message from Kacchan saying that his ($_uraraka) husband has need of him ($_uraraka) today , so Izuku ($_izuku) is on the way to Kacchan s private office . He ($_uraraka) didn t expect people to be present in the main hall when he ($_uraraka) passed through . They all bowed to him ($_uraraka) respectfully , stating only his ($_uraraka) title Dom-Omega and nothing else . A few times when he ($_uraraka) glanced back , he ($_uraraka) saw some whispering . Izuku couldn t count on Kacchan ($_kacchan) s allies to back him ($_uraraka) up with changing the world . He ($_uraraka) only has a handful of friends and no one else . 
"
15021059,8,4,"Overwhelmed , Izuku ($_izuku) detoured to the kitchen , which led out to the garden . He ($_izuku) needed some fresh air . A male servant peeling potatoes wouldn t let Izuku ($_izuku) go outside without a cloak , which the_servant ($_izuku) offered to get for him ($_izuku) . Izuku ($_izuku) agreed , waiting patiently for the servant to come back with his ($_izuku) cloak . The_cook ($_izuku) is busy making pies , and the sweet smell of the winterberry filling made his ($_izuku) mouth water . He ($_izuku) d be having dessert tonight ! 
"
15021059,8,5,"Izuku ($_izuku) thanked the male for bringing him ($_izuku) the cloak and threw it over his ($_izuku) shoulders , clasping it together under his ($_izuku) chin . He ($_izuku) pulled the hood up and left the kitchen , walking through the servants path that opened up into the main garden . All the snow had washed away with the winter rain that came , and remained , since yesterday morning . The rain has slowed to a steady drizzle , turning from water to sleet and then back again . Currently , it s only rain . He ($_izuku) shouldn t be taking so long to get to Kacchan , but Izuku ($_izuku) couldn t stand to be in that castle any longer . Outside it s quiet with only the sound of raindrops on the stone path . A branch cracked above him ($_izuku) , and Izuku ($_izuku) looked up at the exact moment a cardinal took off , letting loose a tiny torrent of raindrops on his ($_izuku) face . Izuku ($_izuku) let out a little chuckle and continued his ($_izuku) stroll . 
"
15021059,8,6,"As Izuku ($_izuku) walked by the firewood shed , he ($_izuku) thought he ($_izuku) saw someone move out of the corner of his ($_izuku) eye . He ($_izuku) turned in the direction but saw no one . Izuku ($_izuku) heard talking and looked to the right to see two guards speaking to one another . Whatever he ($_izuku) saw must have been an animal , like a rabbit or a squirrel . Regardless , he ($_izuku) did not want to be near the guards , so he ($_izuku) hurried past the shed only to be gripped by the wrist and pulled behind it . Before he ($_izuku) could cry out , a shackled hand covered his ($_izuku) mouth , silencing him ($_izuku) . Izuku ($_izuku) s nose picked up the scent of spearmint . Shoto ($_shoto) ! 
"
15021059,8,7,"It s just me , Todoroki ($_todoroki) said softly , removing his ($_todoroki) hand from Izuku ($_izuku) s mouth . 
"
15021059,8,8,"Izuku ($_izuku) turned to face him ($_todoroki) . What are you ($_don) doing here ? 
"
15021059,8,9,"Gathering wood , Todoroki ($_todoroki) answered . The guards aren t paying much attention . 
"
15021059,8,10,"Izuku ($_izuku) turned his ($_izuku) face away so Shoto couldn t see his ($_izuku) embarrassment . You ($_don) shouldn t be around me , 
"
