fic_id,chapter_id,para_id,text
15809118,1,1,"Midoriya ($_midoriya) frowned . He ($_midoriya) had been travelling with his ($_midoriya) friend , the Zero-Gravity Witch , Uraraka ($_uraraka) , but they had gotten separated during a battle , and now he ($_midoriya) was wandering around in an unfamiliar forest . Alone , with only his ($_midoriya) sword and martial arts skills to defend himself ($_midoriya) . 
"
15809118,1,2,"I hope that Uraraka ($_uraraka) is alright ... he ($_uraraka) thought . Wait, what is that...? He ($_uraraka) felt a huge amount of power emanating from a certain direction . He ($_uraraka) began to walk in the direction of the aura , and eventually came to a clearing . Somebody wearing a darkly coloured clock was standing in the middle . 
"
15809118,1,3,"""Hello?"" Midoriya ($_midoriya) called out . The figure turned . They had oddly coloured dark blue hair , tied in to a loose ponytail that hung over their shoulder . Their face was covered with bandages , so with blood on them , fresh or a bit old . Despite the long robe he ($_uraraka) -LRB- Midoriya ($_midoriya) figured it was a he ($_uraraka) -RRB- had bruises and cuts peppering his ($_uraraka) arms . He ($_uraraka) had a gold bracelet on his ($_uraraka) right arm and an anklet on his ($_uraraka) left leg , both of which had jewels -LRB- emitted faint auras -RRB- embedded in them . There were a several small bags slung over their shoulder as well as a scabbard on his ($_uraraka) back . 
"
15809118,1,4,"`` Ah . I did n't sense your presence . You must be very talented to conceal your magic so well . '' 
"
15809118,1,5,"Midoriya ($_midoriya) smiled . `` Haha ... I 'm not . I. . . do n't have magic , a quirk . '' The stranger frowned and looked away , as if in thought . `` That 's quite rare . Did I offend ? I did n't even consider that possibility ... '' They sighed . `` Huh ($_huh) ? Oh , that must she 's here . '' 
"
15809118,1,6,"`` Oh there you are ! Do n't just run off in the early morning before I 'm even awake . You know it 's dangerous . '' A_girl_with_black_hair_with_a_spiky_ponytail ($_yaoyorozu) walked into the clearing . She ($_yaoyorozu) looked like she ($_yaoyorozu) was the daughter of a noble or something . 
"
15809118,1,7,"`` Yaoyorozu ($_yaoyorozu) , I 'm not helpless , even if I ca n't see anymore . Are you really underestimating me ? '' Yaoyorozu ($_yaoyorozu) ? That was an Endeavoran noble family . No wonder she ($_yaoyorozu) seemed familiar . Who does n't know the Yaoyorozus ? The only other more well known Endeavoran family would be the royal family themselves , the Todorokis . `` Of course not-hmm ? Who is that? I 'll assume their not an enemy , or you would have probably stabbed them already . '' `` Now you 're making me seem like a murderer or something . One extreme or another , it should seem . '' 
"
15809118,1,8,"`` Oh , I guess I 'll introduce myself then . I 'm Midoriya ($_midoriya) . Midoriya_Izuku_,_from_Yuuei_,_though_despite_that_,_I_do_n't_reconize_these_Yuuein_woods ($_,) , so do n't ask me for directions . I 'm travelling with a friend , who I got seperated from , and while looking for her ($_,) I ended up here . We 're going to the Dragon Kingdom . Your turn . '' 
"
15809118,1,9,"`` I 'm Sh ... Shiro ($_shiro) . That 's it . '' Huh ($_huh) , he ($_huh) wo n't share much . Does this mean something ? `` I ($_huh) 'm Yaoyorozu Momo , travelling with Shiro ($_shiro) , and at his ($_shiro) request , we 're going to any kingdom that 's not the one we came from . Coincedentally , that 's the_Dragon_Kingdom ($_the) . '' Midoriya ($_midoriya) raised his ($_midoriya) eyebrows . `` Then we can travel together . '' `` The more the merrier , right ? '' Uraraka ($_uraraka) walked into the clearing . Yaoyorozu ($_yaoyorozu) quickly created a sword . Oh? That must be what her ($_yaoyorozu) quirk is . Interesting and powerful , can be used in many situations and - `` Aww , thank you ! I could hear you muttering about it . I 'm not special besides that , though ... '' she ($_yaoyorozu) trailed off . 
"
15809118,1,10,"`` Did I surprise you ? Sorry , I 'm Uraraka Ochako , travelling with Deku ($_deku) . '' `` Deku ($_deku) ? '' Shiro ($_shiro) asked . `` That 's her ($_yaoyorozu) nickname for me ($_shiro) . Someone I ($_shiro) knew when I ($_shiro) was younger called me ($_shiro) that before too . '' Shiro ($_shiro) nodded . '' That makes sense . '' ""Let's go then! We 're on a deadline , after all . '' exclaimed Midoriya ($_midoriya) . `` Deadline ? For what?"" Midoriya ($_midoriya) mentally hit himself ($_midoriya) . I 'd have to explain later anyway , but who said I have to give every detail ? Perhaps , since Endeavor and Yuuei ($_yuuei) are n't on the best terms , I 'll leave out a bit of information . 
"
