fic_id,chapter_id,para_id,text
10644189,4,1,"Bakugou_Katsuki ($_bakugou) was mean . Explosive. Rude . And a thousand other adjectives , but he ($_halfie) wasn t barbaric -LRB- at least , according to Eijirou -RRB- . Which was why he ($_halfie) hated the way his ($_halfie) skin crawled as he ($_halfie) saw the_bigger_Mer ($_the) latch onto the smaller one , trying to grab a hold of Deku ($_deku) and subdue him ($_halfie) . Their eyes met , those striking green eyes and his ($_halfie) own . It was a plea for help . There was no way he ($_halfie) could mistake that for anything else . 
"
10644189,4,2,"He ($_halfie) couldn t remember much about the day he ($_halfie) had almost drowned , but he ($_halfie) recalled the warm arms around him ($_halfie) that brought him ($_halfie) to shore , even if he ($_halfie) had been a brat about it . The way the_Mer ($_the) had smiled and ruffled his ($_halfie) hair with a smile . Kacchan . 
"
10644189,4,3,"With a groan , Bakugou ($_bakugou) pulled out his ($_bakugou) phone . Ei , get here . Watch over Deku ($_deku) . 
"
10644189,4,4,"What s going on ? 
"
10644189,4,5,"Hitoshi ($_hitoshi) s trying to mate with him ($_halfie) . I ($_hitoshi) ll go find Halfie ($_halfie) . 
"
10644189,4,6,"Huh ?! 
"
10644189,4,7,"He ($_halfie) cut the call and sprinted outside , recalling he ($_halfie) had seen the mess of white and red hair up on the deck . Todoroki ($_todoroki) had been away for a while , but the others working at the aquarium told him ($_halfie) about how close the_owner ($_halfie) s son was to the captive Mer . Bakugou ($_bakugou) remembered the disgust in Hitoshi ($_hitoshi) s keeper s eyes after the order from Todoroki_Enji ($_todoroki) reached them . 
"
10644189,4,8,"The_Mer ($_the) is going into heat . Put it ($_the) with the other one and they ($_the) ll both get over it ($_the) faster that way . 
"
10644189,4,9,"It ($_the) . Bakugou ($_bakugou) loathed the word . The_man ($_halfie) had fathered a child with a Mer , and still called them It . He ($_halfie) saw Todoroki in the distance , talking to a group of visitors with a smile on his ($_halfie) face . When the_man ($_halfie) caught sight of him ($_halfie) , he ($_halfie) wrinkled his ($_halfie) nose . Bakugou ($_bakugou) huffed and jogged to a stop , flicking his ($_bakugou) head in the direction he ($_bakugou) had come from . 
"
10644189,4,10,"Deku ($_deku) . 
"
10644189,4,11,"Todoroki ($_todoroki) s eyes took on a different look . What? 
"
10644189,4,12,"The merman . You don t know , do you ? 
"
10644189,4,13,"Know what ? Todoroki ($_todoroki) s face scrunched up in confusion . 
"
10644189,4,14,"Just go to Hitoshi s tank ! Bakugou ($_bakugou) shoved the boy away . I ll take over . 
"
10644189,4,15,"Todoroki ($_todoroki) took one more glance at him ($_bakugou) before running off . Hopefully it wouldn t be too late . 
"
10644189,4,16,"***
"
10644189,4,17,"Shouto ($_shouto) s heart hammered away in his ($_shouto) chest . There had been this urgency in Bakugou ($_bakugou) s voice , a seriousness the half-Mer ($_half-mer) hadn t heard before . He ($_shouto) ran down to Hitoshi s tank , at the other end of the aquarium . Kirishima ($_kirishima) was leaning in against the glass , his ($_shouto) shoulders tense . 
"
10644189,4,18,"Kirishima ($_kirishima) ? Bakugou ($_bakugou) asked me to come here . 
"
10644189,4,19,"The redhead stepped away , his ($_eijirou) face pale . Todoroki ($_todoroki) ! I don t know what to do ! 
"
10644189,4,20,"What s going on ? Did something happen to Hitoshi ? 
"
10644189,4,21,"As he ($_eijirou) stepped forward to take a look , Eijirou ($_eijirou) muttered , You could say that again . 
"
10644189,4,22,"Shouto ($_shouto) heard the pained shrill before seeing it . Izuku ($_izuku) , pinned onto the sand , his ($_izuku) exposed shoulder bleeding out in a stream of dark violet that clouded the water . His ($_izuku) tail could hardly move , pressed down by the length of Hitoshi ($_hitoshi) s above his ($_izuku) . 
"
10644189,4,23,"It was hard to understand what happened next . Red , hot anger rose within like molten lava , spurting out in scorching quantities . Eijirou ($_eijirou) took a step back as Shouto ($_shouto) ran up to the deck of Hitoshi ($_hitoshi) s tank and dove in . He ($_eijirou) hadn t swum about in a while , but moving came naturally . All he ($_eijirou) knew was that he ($_eijirou) had to keep Izuku ($_izuku) away from the_other_Mer ($_the) , keep him ($_eijirou) from danger . He ($_eijirou) descended onto Hitoshi ($_hitoshi) and shoved the_Mer ($_the) off , snarling . He ($_eijirou) didn t have fangs - but his ($_eijirou) canines were still sharp enough to bite the_Mer ($_the) and claw the long tail . Strangely , Hitoshi ($_hitoshi) only struggled the first minute before he ($_eijirou) backed off and retreated to his ($_eijirou) cave . 
"
