fic_id,chapter_id,para_id,text
15613569,5,1,"The moon had already risen by the time Kirishima and Bakugou ($_bakugou) arrived back at the mountain . Both of them grinning madly about their flight , though more Kirishima than Bakugou , who was more focused on trying to hide his joy , so he didn t appear weak . 
"
15613569,5,2,"Dinner ? asked Kirishima , as he began setting out some plates 
"
15613569,5,3,"Sure said Bakugou ($_bakugou) . He paused for a minute , feeling a little bit bored and useless . He looked over at Kirishima ($_kirishima) with a slight tint of pink in his cheeks . The way Kirishima always looked happy made Bakugou feel happy inside . But he felt bad , he felt like Kirishima ($_kirishima) was doing so much for him , he felt like he had to do something back . 
"
15613569,5,4,"Do , you need any help or whatever said Bakugou ($_bakugou) , turning his ($_bakugou) head away from Kirishima ($_kirishima) , trying to not feel embarrassed . 
"
15613569,5,5,"As if on command Kirishima ($_kirishima) s face automatically lit up with pure joy . 
"
15613569,5,6,"Sure! I d love that ! he said , without skipping a beat , If you could cut the vegetables that d be really great ! 
"
15613569,5,7,"Vegetables , tch said Bakugou ($_bakugou) , Surely if your dad was asleep half the time you d try to skip out on vegetables 
"
15613569,5,8,"Nah , they keep me strong and being strong is manly so a mans got ta do what a mans got ta do I guess he said , while rubbing the back of his neck . 
"
15613569,5,9,"Bakugou ($_bakugou) shrugged before he ($_bakugou) began cutting the vegetables rapidly . Kirishima ($_kirishima) stared in utter awe as Bakugou ($_bakugou) cut the vegetables at an extreme speed , he ($_bakugou) was seeing double of his ($_bakugou) hands he ($_bakugou) was moving so fast . 
"
15613569,5,10,"Jesus , calm it blasty you re gon na break the table ! giggled Kirishima ($_kirishima) 
"
15613569,5,11,"Fuck off! I ll do it how I want ! he ($_bakugou) said , not even breaking a sweat . 
"
15613569,5,12,"Kirishima ($_kirishima) laughed as he ($_bakugou) went back to preparing the meat . The two boiled the vegetables and properly cooked the meat through , with a lot of help from Bakugou ($_bakugou) s explosions , before they moved over to the large open ledge to eat their dinner . 
"
15613569,5,13,"I was wondering said Bakugou ($_bakugou) with a mouth full of food , If you can get out to grab meat and all that , then why don t you just run away ? 
"
15613569,5,14,"The clinking of forks from Kirishima ($_kirishima) stopped nearly immediately . The constant twinkle in his eyes faded as he bowed his head slowly . 
"
15613569,5,15,"I tried once he murmured . One time I went out to get meat and I was thinking about all the horrible shit my dad s done and i I made a run for it , I was only gone for a day before he flew out and caught me and he Kirishima ($_kirishima) paused and sniffed , Bakugou ($_bakugou) felt a pang in his ($_bakugou) heart when he ($_bakugou) saw tears drip slowly from kirishima s eyes , he ($_bakugou) did this , Kirishima ($_kirishima) ran his ($_bakugou) finger down the scar that went from his ($_bakugou) shoulder to his ($_bakugou) elbow . 
"
15613569,5,16,"Shit sorry-I shouldn t have brought it up - 
"
15613569,5,17,"No no ! said Kirishima ($_kirishima) , It s fine plus , s-scars are manly . It was clear to Bakugou that he ($_bakugou) was just trying to put on a brave face , but Bakugou ($_bakugou) knew of all people that it was a lot harder than it looked . 
"
15613569,5,18,"Your dad do you talk often ? asked Bakugou ($_bakugou) 
"
15613569,5,19,"Not much anymore he ($_bakugou) said solemnly , but he ($_bakugou) used to try to fade from dragon to human form he ($_bakugou) had this witch friend who could temporarily transform him ($_bakugou) into a human those were the worst times , he ($_bakugou) d use them to train me but but I was never good enough , he ($_bakugou) d tell me that all the time , told me I was pathetic 
"
15613569,5,20,"Tears began to drizzle from Kirishima ($_kirishima) s eyes once more . There was something so heartbreaking , about seeing someone who always seemed to be in a constant state of happiness , look so sad and hurt . 
"
