fic_id,chapter_id,para_id,text
14094456,3,1,"Katsuki ($_katsuki) crouched , muscles tensed as his ($_katsuki) eyes focused in on his ($_katsuki) prey . He ($_katsuki) knelt slightly closer , not enough to catch any attention , and raised his ($_katsuki) right hand . 
"
14094456,3,2,"Wait for it . 
"
14094456,3,3,"Wait for it . 
"
14094456,3,4,"Now! 
"
14094456,3,5,"His ($_katsuki) right arm shot into the water , sharp nails digging into the fish s flesh , and quickly wrenched it out . The carp flailed for a moment as it fought its demise in his ($_katsuki) hand , but it was no use . 
"
14094456,3,6,"Nice catch , Mitsuru noted from her ($_mitsuru) perch on his ($_katsuki) shoulder . 
"
14094456,3,7,"Thanks , he ($_katsuki) mumbled . He ($_katsuki) held the fish up to her ($_mitsuru) once its wriggling had stopped . 
"
14094456,3,8,"Her ($_mitsuru) eyes lit up as she ($_mitsuru) snatched it into her ($_mitsuru) jaws . She ($_mitsuru) quickly leapt onto the riverbank to gobble it up . He ($_katsuki) watched her ($_mitsuru) make quick work of the fish , even picking its bones completely clean . Her ($_mitsuru) long tongue ran over her ($_mitsuru) lips as a happy trill rumbled in her ($_mitsuru) throat . 
"
14094456,3,9,"That was delicious . I could go for another one . 
"
14094456,3,10,"Katsuki ($_katsuki) rolled his ($_katsuki) eyes . At this rate you re going to get fat . He ($_katsuki) smirked when he ($_katsuki) noticed her ($_mitsuru) eyes narrow at him ($_katsuki) . What? It s just the truth - 
"
14094456,3,11,"He ($_katsuki) barely dodged the large tail suddenly being swiped at him ($_katsuki) . A shadow blotted out the sun as Mitsuru ($_mitsuru) stood above him ($_katsuki) in her ($_mitsuru) normal form . 
"
14094456,3,12,"Her ($_mitsuru) shifting speed had definitely improved . He ($_katsuki) hadn t even seen the magical residue surround her ($_mitsuru) . 
"
14094456,3,13,"I am not fat , she ($_mitsuru) hissed , cuffing him ($_katsuki) over the head . You are just ridiculously skinny . 
"
14094456,3,14,"Katsuki ($_katsuki) bared his ($_katsuki) teeth at her ($_mitsuru) . Compared to drakes he ($_katsuki) was skinny , and he ($_katsuki) didn t have enough knowledge of humans to refute her ($_mitsuru) words . 
"
14094456,3,15,"The only humans he ($_katsuki) d seen were a handful of vile hunters looking to kill for sport he ($_katsuki) d never bothered to focus on what they looked like and those from the few books he ($_katsuki) d been given by the older drakes . Compared to the hero All Might pictured in one of those books , he ($_katsuki) was thin . 
"
