fic_id,chapter_id,para_id,text
13737105,6,1,"The Ashido family was always close knit to one another . Never was it a forced closeness that they felt they needed to have because of some notion that family was important . While they all cared deeply for one another , it was n't because they shared blood . It was because they all got along well , and saw each other as friends far more than as relatives . 
"
13737105,6,2,"They were a large family too , six members in all , Micha being the eldest . As such , he was generally very protective of his siblings when he felt that they needed to be looked after , and he would fight like hell to look after them . 
"
13737105,6,3,"Not that it stopped him from teasing his brother and sisters mercilessly . 
"
13737105,6,4,"Especially Mina , who was always in the direct line of fire when it came to his wisecracks and jokes . 
"
13737105,6,5,"`` Pinky ! You ready to go or what ?! '' 
"
13737105,6,6,"""Calm down! I 'll be there in a minute ! '' 
"
13737105,6,7,"`` You have exactly sixty seconds , or I 'm gon na melt the stairs . '' 
"
13737105,6,8,"`` Oh no , whatever shall I do ? '' The Acid Quirk user sarcastically quipped back towards her older brother , equally willing to take part in the banter that her brother had trademarked as his own . `` I guess I 'll just have to live up here like the last decade and a half . How horrifying."" 
"
13737105,6,9,"Mina ($_mina) was an interesting case to Micha , and they 'd always been especially close . Both their Quirks Acid and Meltdown respectively , were similar , and they 'd grown up playing together constantly . Games outside , video games inside , practicing with their Quirks together , they had a particularly noteworthy bond . Not that the blonde-haired boy ever thought less of his other , younger siblings , but he and Mina ($_mina) had been best friends since they were kids . And he cared a lot about his little sister . 
"
13737105,6,10,"Her ($_mina) Hero career choice both made him so proud of her ($_mina) , and also terrified him . Once upon a time , he too had wanted to be a_Hero ($_a) . With his_Quirk ($_quirk) , it would have been easy All he had to do was touch an object and will his Quirk to activate , and it wold begin to melt as though it were ice left out in the sun . His_Quirk ($_quirk) was indeed powerful , and he had attempted the Yuuei entry exam . 
"
13737105,6,11,"To put it simply , he 'd quickly learned that the life of a_Hero ($_a) was n't the life for him . He showed no bitterness or resentment towards this fact at all . In fact , many said he took it too well . 
"
